"V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
1.0574704,0.9870786,1.022047,1.3911904,1.2591038,1,0.9225907,0.98927134,1.7909687,1.3777567,0.8361429,0.32096082,1
1,1.0003532,0.9976849,1,0.9992921,0.9069428,1.0353148,1.0007763,0.9991673,0.9991673,1,0.9985782,1.087806
0.9662453,1.0442499,0.9947568,1.0289477,0.9896539,0.99999994,1.0286325,1.0598607,0.98721796,0.98177075,1.0416895,1.0079864,0.9973749
1.1723207,0.9898277,0.80646896,0.99603313,1.0194546,1.1322882,0.9975312,1,0.9870892,1.0196563,1.0609301,0.9742015,1.1491965
4.0645804,1.5299015,1,1.0040158,0.9940532,1,1.0040158,0.66428447,0.9504907,0.9483799,1.0029914,0.822305,0.8599898
0.98006916,1.0159357,1.9998755,1.0093172,0.9906959,0.96675295,1.0065862,1.0238799,0.989312,0.9640185,1.013257,1,0.99201316
0.9673835,1.0272578,0.99728745,1.0122253,0.99595237,1,1.0149682,1.0326554,0.9918249,0.9918249,1.0122763,1.0013937,0.99593693
1.9064585,0.7452348,1.0297599,1.0505286,0.82650036,1,0.98960227,1.0022339,0.9978494,1,1,1,0.95173186
0.9832678,0.9782995,0.8483101,0.94096196,1,1.0668247,1.0218693,0.9498312,0.94266087,1.1051503,1.1708412,1.127922,1.0242815
1,1.088426,1.2317812,1.2240471,0.9790762,1.0189044,0.9457263,0.9392601,0.89709306,0.97064954,1.1922821,1.0189044,0.9195319
0.9866166,1.0596193,0.7438886,1.2164985,1.0927687,1,1.0195936,0.9866166,0.88376945,1.0042748,0.98338515,0.92975104,1.0711333
1.015148,0.4055376,0.7015019,1,1.7579316,1.6973758,0.727509,0.5257995,0.9515528,1.2639004,1.3791555,1.5330603,0.97237766
0.9752566,0.95020396,0.83014876,0.83974785,1,1.133309,1.0089645,1.0061125,0.9989848,0.9916227,1.0142759,1.2229851,1.336013
1.7589037,0.5923305,0.7843549,0.79514503,0.9897656,1.0109154,0.9951015,0.66892654,1,1.0289735,1.1016494,1.0679575,1.3471137
0.9509364,1.0312797,1.1596853,1.0323089,0.9917089,1,0.9952627,1.0270685,1.0308065,1.0095835,0.9151396,0.9473511,0.89922947
0.95393425,1.0617994,0.9920477,1.0458472,0.9920477,1,1.0743781,1.0871664,0.9841956,0.9855989,1.0981625,1,0.9888473
1.2972268,1.093993,0.9563911,1,1.1945165,0.8631231,0.8573645,1.038346,0.7780495,1.0720993,1.1251713,0.93814516,0.85670817
0.9740689,1.0200069,0.99798566,1.0160227,0.9940547,1,1.0139834,1.027967,0.99208564,0.9860968,1.0238093,1.0478121,0.99799573
0.95555186,0.9623517,0.9225772,1.003167,1.0416125,0.94739574,1.0124587,0.8917959,0.96317106,1.1463434,1.0844979,0.99999994,1.2927303
0.8938495,1.0463994,0.9558423,1.0158322,0.9965876,1,1.0135542,1.1218284,0.98533654,0.98415273,1.0372126,1.0090309,0.995488
1.4447498,0.6599905,1.1812768,0.85920364,1.1024343,1.2311233,1.0196002,0.6492019,1.0772578,1,0.960882,0.89854634,0.58362556
0.8708483,0.97339773,1.1884925,0.9321144,1,0.9173707,1.025908,1.0809004,1.0163155,1.1055473,1.1324966,0.99805707,0.87571704
0.8719784,0.7376898,1.2846344,0.91689813,0.9950288,1.0716075,1.0451037,0.8828151,1.1418383,1.0432795,1.1422164,1,0.9106832
0.79635775,1.0369904,0.48777616,1.0026248,1.633948,1,0.983024,1.0052478,0.90904087,0.94455874,1.5242383,1.0007575,1
0.92034453,1.0177761,1.4292041,1.2568767,0.88683033,0.90032303,0.9202535,1.1896453,1.4812636,1.1362066,1,0.88266695,0.8307468
1.0387865,0.7966676,1.1127074,0.98234916,1.132594,1.2005721,0.9958574,0.8050835,1,1,1,1.0726128,0.84615374
1.0588876,1,0.95764047,1.0005335,0.99982196,0.8577411,0.9520954,0.9361514,1,0.86265427,1.1653271,1.0585262,1.1117351
0.9784553,1.0107614,0.9989221,1.005671,1.2659947,0.9943354,1,1.0137357,0.99865276,1.4956528,1.0145786,1,0.9908549
0.90077686,1.1723047,0.98305523,1.1069951,0.99467355,1,1.0574676,1.2232586,0.97652954,0.9738238,1.1618533,1.0065131,0.99355704
0.99410886,1.0088012,0.9262899,1,0.998232,2.4082103,1.0058879,1.0076445,0.9964529,0.975839,1.0041264,1,0.998819
0.99078804,1.5269278,0.9583373,1.4690454,0.9915484,0.4852189,1.0007579,1.2498621,0.99532855,1,1.0061779,1,0.99621576
0.9786632,1.0312208,0.9967148,1.0081401,0.99506646,0.9983312,1.0081393,1.02778,0.9934057,0.9934057,1.0196065,1.0082803,0.99999994
0.81987745,1.1839854,0.99770266,1.0832413,0.99999994,0.93827015,1.0487471,1.2648238,0.9931718,0.9442585,1.1464607,1.0045621,0.9969641
1.0425749,0.99225944,0.8290216,1,0.97627133,1.1158497,1.0286846,0.87024355,0.8935197,0.9662567,1.0254853,1.1080545,1.2610918
0.98522824,1.0635914,0.8690636,0.99355775,1.159069,1.1056334,1,1,0.83037865,0.99797726,1.0641972,1.1406238,1
1.1317201,0.8116066,0.49516124,1.556491,1.4967048,1.4680561,1.0313443,0.78563213,0.4559851,0.66577697,1.0129141,1,0.78981274
0.8696043,0.67356175,1.0081463,0.981787,1.1678396,0.9906376,0.81257856,1.040156,1,1.0039238,1.1776116,1.152431,0.6027205
0.7368408,1.0548915,1.1351583,1.1311916,1.0016359,0.916327,0.9762423,0.9788939,1.1197156,1.0866983,0.95940113,1,0.9467021
0.9225444,1.0164936,0.9949123,1.0103264,0.9969928,1,1.1765105,1.0206605,0.9948767,0.97730565,1.1723938,1.0599586,0.98568904
0.95825535,0.90565187,0.90033764,1.0581385,1.0262021,1.1042765,0.9993949,0.89663106,0.96193045,1.0410839,1.2318599,1.1252131,1
0.91613495,1.2853204,0.9469867,1,0.99046934,1,1.42188,1.1822695,0.99046916,0.99361867,1.2184775,1.0828267,0.9829845
0.94853413,1.087463,0.9885572,1.1124394,0.9943248,1,1.0552336,1.0456929,0.9846316,0.9637839,1.0590138,1.0095179,0.9980648
1.0214305,1.0096595,0.99591386,0.9298164,1.214639,1,0.96502286,0.9006136,0.9997682,1.0978463,1.0005827,1.000117,0.98601454
1.235931,0.99999994,1.1285253,0.99954253,0.83445865,0.99811924,1.0002477,0.89860404,0.9902054,1.0052301,1.0389794,0.99639535,0.99999994
1.2352388,1.0360743,0.9795553,1.016044,0.99744046,0.9688457,1.018212,0.867118,0.956442,1.0222079,0.9769231,1,1.0942729
0.8098346,1.0191833,1.2152203,1.0827498,1,0.7958528,0.98452806,0.9869846,1.2479202,1.0210391,0.926399,0.97585434,1.0537792
0.95732254,1.0348284,0.9865004,1.0188677,0.9920187,1,1.0188677,1.0322248,0.9920187,0.97607994,1.0241414,1.008045,0.9973558
1.1914505,0.99999994,0.8916832,0.7956796,0.53907156,0.99999994,1.003043,1.3609191,0.9394084,0.944148,1.0022748,1.365608,2.405527
1,0.94878817,1.2005695,1.0243448,1.122365,1.2748337,1,0.8901136,0.84834677,1,0.9763137,1.0437773,0.81733227
0.95324117,1.0247178,0.99412185,1.0466412,0.98830116,0.99999994,1.042287,1.127079,0.9868034,0.98539263,1.056892,1.0028427,0.9897549
0.9427578,1.0408897,1.0521079,1.1030147,1.0307688,1,0.9256815,0.8983541,1.0492327,1,0.9785614,0.9804693,1.0102282
0.6939521,1.0520059,1.001255,1,0.99540377,0.7923273,0.99995,1.1709718,1.0134107,0.8557942,1.0685964,1.1304832,0.99989057
0.9122152,0.88091487,1.0783631,0.9996059,0.85574114,1.0311179,0.9996059,0.8387753,1.0339197,1.0533568,1,1,1.1441377
0.904876,1,1.1695733,0.9600362,1.0036082,1.0122697,1.0185289,0.9878901,1.0516372,0.95664096,0.99438196,1.0573016,0.926354
1.0598683,0.91804653,1.0708433,0.9754575,0.9543279,1.0740258,0.9216915,1.0334816,1.1455611,1,1.0405222,1,0.8866252
0.96574295,1.0474141,1.5261012,0.9106232,1.040338,0.99423033,1,1.1453848,0.8155253,1.0925374,0.72980577,0.99423033,1.3766134
0.99595493,2.1559505,1.386467,1.1081939,2.012988,1.3343059,1.1627913,0.8176817,1,0.91456085,0.7737819,0.83310974,0.6451797
0.97732973,1.0006386,1.1787995,1.1627328,1.0202341,1,0.9117755,0.9639943,1.0912255,1.0460825,0.940214,0.94282645,0.79918885
0.8874537,1.0500724,0.98665327,1,0.79257756,0.9933696,1.0217057,1.2684046,0.75829893,0.96178555,1.0224833,1,1.0066293
1.0541387,0.9760865,0.83035624,1.0415388,1.034414,1.0704532,0.8584259,0.9580169,0.73667717,0.9219986,0.99999994,1.0284663,1.034167
0.95582247,1.1587386,0.9603961,1.0390162,0.9989595,1,1.168948,1.0240062,0.97151506,0.99092233,1.0715563,1.0034848,0.9739985
1.0246067,1.1258758,1,0.9989733,0.8813511,1.0223198,1.1706364,1.0022213,0.91707057,1,0.98777974,1,0.9959564
1.0895919,0.9573333,0.9335191,0.98059,1.0021085,1,1,0.9209019,0.7710913,1.0774144,1,1.0515496,1.5844855
0.7997011,0.73001486,1,1.0074446,1.1283795,1.1065261,0.91396815,0.8659775,1,1.1160982,1.2568232,1.246418,0.7296134
1.0273868,0.9989555,0.99999994,0.99999994,0.99738765,1.090978,1.0692931,0.9964093,1.0299078,0.9705111,1.008833,2.0573823,0.8117928
0.8768142,1.2160697,0.95531523,1.1358764,1,0.9910397,1.1559739,1.2924439,0.73037386,0.975923,1.2157043,1.1343867,0.8089905
0.9993216,0.96550816,1.0460732,1.0603844,1,1,0.94783914,1.0014547,0.9679305,0.999709,1.0393215,1.0271207,0.9999046
0.99231696,1.0529251,0.99873054,1.0076956,0.9982894,1,1.0076956,1.0158057,0.99657875,0.99657875,1.0098475,1.002565,0.99873054
2.0226963,1.0063443,1.0479426,1,0.96472675,0.99874735,1,1.0151317,1.2648798,0.5624021,1.0037415,0.9937537,0.9974638
1,0.97372437,0.9898061,0.9872794,0.9978802,1.0446999,1.0543593,0.9819067,1.1399386,0.94137055,1.0021044,1.0310521,1.0382348
0.94652313,1.0306611,0.971157,1.0095273,0.9733699,0.9922392,1.0247625,1.139313,0.96186423,0.96374816,1.0380671,1,1.4616811
1.0605104,0.8902555,1,1,1.0453448,1.5009518,0.9988826,0.62235487,1.7018999,1,1,1.0140584,0.9163866
0.8120415,0.7948234,1.0824252,1.0121564,1.1468178,0.99999994,0.7789747,0.80710995,1.0770437,1.1542128,1.0897747,0.99999994,0.7376778
1.0864537,0.87856203,1.4653668,0.99999994,0.9897627,1.0079124,0.8820845,0.5875134,1.2080315,1.1533635,0.95506465,0.9988377,1.0001593
0.526348,1.1533126,1.3934727,1.2653023,0.8303052,0.51359993,0.6619439,1.185405,1.3250698,1.0288634,0.7886379,0.5492181,1
1.1677644,1.1401815,1.0983292,1.0141597,1,0.9634327,1.0684153,1.0369842,0.88091207,0.8639843,0.94206053,0.9781763,0.9096541
0.41762286,0.37501428,0.74952865,1.5573751,1.4943366,1.2352138,0.99999994,0.8854284,0.9932706,1.6015084,1.7481732,1.5495822,0.8140793
1.2023484,0.91716504,0.87056774,0.9767273,1.188985,1.1834986,0.99999994,0.85962456,0.6740725,0.9801441,1.0434175,1.1277202,1.2310456
1.0397121,1.2450724,1,1.0315102,0.90717536,0.8907344,0.92182124,1.0709478,0.95934576,1.0932859,0.9151422,0.9079477,1.114519
1.0937955,1.0031388,1.058055,1.0022265,0.99959534,1,0.95658416,0.9777391,1.0687976,1,1,1.2651628,0.952027
0.90227836,1.2970266,0.969191,1.0039147,0.9770457,1.0518465,1.0024276,1.0406066,0.969191,0.97070444,1.0117024,1,0.97365266
1.6467764,1.0983582,0.8760936,0.90329397,0.8743906,1,1,1.1357745,1.7350483,0.9898159,0.63329196,1.8148512,3.4041212
0.98991895,1.0416092,0.9956854,1.0030309,0.9240022,1,1.0057194,1.0718944,0.9870264,0.97850883,1.0259662,1.0071756,0.9985483
0.837171,0.9418704,1,0.74557376,1.1325275,1.000402,1.3778497,0.9998514,0.9910967,0.89300907,1.0005634,1.1764462,1.5438935
0.94515455,1.0147843,0.9673478,1.009855,0.9981605,0.99999994,1.0789789,1.3278834,0.99756277,0.9963127,1.011722,1.0012478,0.9094354
0.8745693,1.2180438,0.9813068,1.0269085,0.9907524,1,1.0257514,1.2789296,0.9602243,0.98611933,1.1886965,1.0656163,0.995273
1.0570029,1.0326265,1.0023164,0.9767284,1,1.0188518,0.984339,1.0008534,0.95277184,0.90901804,0.9328588,1.0234636,0.9736531
0.9083804,1,1,1.0069888,0.98109955,0.9527211,1,1.082859,1.0278412,1.0330592,0.95212233,0.94799525,1.1270227
0.99749684,0.9320095,1.0030308,1.0363547,0.99786574,1.0080857,0.99999994,0.9647478,0.98965955,1.0051544,1.0252937,1.009533,0.9681694
0.784475,1,1.124121,1,1,1.038279,0.96786046,0.951695,1.3589425,1.2649709,1.0013627,1.2415463,0.8765106
1.0386671,1.0007317,0.99583215,0.99999994,1.1099175,0.99021167,1.0014589,1.0298616,0.9848216,0.9681585,1.0105247,0.99877554,0.998765
1.2589554,1.0375826,0.91536844,0.98481,0.9753446,0.89907986,1.042496,0.92964685,0.9062927,1.0377594,1.0548689,1,1.0960915
0.9327116,1.0480747,0.9646789,1.0384614,0.9919302,1,1.0288461,1.0609146,0.9743439,0.98884815,1.0736223,1.0080538,0.99359864
1.3801857,1.9840695,2.5471394,1,0.98905534,0.96730113,1.0047988,4.313293,2.4753444,0.71207064,0.4462428,0.6376632,0.86420256
1.101883,1.2006403,1.254051,1.0485862,0.73962593,0.9003248,0.91908985,1.2590181,1.3931075,0.99999994,0.85851306,0.630022,0.86381733
1.4236997,0.9756304,1.5172929,0.8034965,1.0078384,1.1657964,1.0715333,1.119827,1,0.95837533,0.8576537,0.9780812,0.97740906
1,0.99735355,0.9893759,1.0511091,1,0.98465395,0.98669606,0.9736892,1.0641,0.96090823,1.0467968,1.0750296,1.0455908
8.563682,2.798341,0.9966058,1.1559455,1.036354,0.93102956,1,1.0132337,0.97182834,0.9942277,1.0078269,0.81654847,0.9782902
0.97614497,0.992333,1.1420891,0.86007345,0.6699371,0.99999994,1.0786434,1.1300061,1.153787,1.0485406,0.80730695,1.0240026,0.9722641
1.2538407,0.9923499,1.0960361,1.1307113,1.0901278,0.9240292,1.0173746,0.7019065,0.81789017,1.0361099,0.8937026,1,0.8216386
1,1.1027342,1.0097567,1.1106528,0.98758686,0.91324824,0.996667,0.99719524,1.1052562,1.04425,0.9997759,0.921409,1.0635927
1.0266812,1.3565698,0.968544,1.0421543,0.8776982,1.0948383,0.9993217,1.0685643,1,1,0.99727243,0.90594774,1.0925784
0.8738598,0.8770018,0.82671887,0.9876153,0.99481225,1.0327734,1.0740931,0.74488956,0.99999994,1.0653291,1.0795727,1.2410029,1.4289442
1,0.9962151,0.99844545,1.0018038,0.9979597,1,0.96927154,1.007422,1.0365446,0.99737245,1.0039879,0.99994284,1
0.9574093,1.0670753,0.98820275,1.0715616,0.9971842,1,1.030802,1.1495088,1,0.982679,1.0553136,1.0154338,0.98820275
0.9076399,1.0357039,0.9909968,1.0267025,0.99540025,1,1.0222558,1.0491067,0.9924685,0.99246347,1.0372,1.01038,0.993991
0.8678161,1.0767914,0.9901904,1.037839,0.97275686,1,1.055719,1.1024027,0.9699678,0.99278206,1.1605024,1.0553002,1
1.027779,1.0717146,0.9686268,1.0659539,1.0536418,1.0637696,1.0600072,0.9199869,0.87845147,0.837078,1,1,0.7494189
0.84278035,1.002941,1,1.0009916,0.99609154,1,1.0236547,1.044334,0.9921489,0.9774307,1.0334318,1.0089186,0.99708277
0.9743834,1.0340801,0.9354221,1.0170611,0.9902439,0.99273515,1.0586203,1.0976303,0.9817426,1,1.0975764,1,0.9877844
2.9930847,1.6915845,0.9999758,1.0078961,0.8361664,0.7977628,1.6254668,1.2532935,0.9991779,0.2966288,1.0039544,0.91830635,1
1.5858514,1.2137265,0.9930275,1.4605693,1.138026,1.0565196,0.59930474,1,1,1.0134921,0.986645,0.521298,0.47716165
2.1192243,1.0947782,1.097398,0.9753457,1.0276735,1,1.053673,0.8569207,0.8355413,1.2256207,0.97792834,0.8954407,0.85936755
0.7348623,1.285019,0.9918002,1.0400386,0.9968303,1,1.050597,1.2382952,0.8876732,0.98688287,1.1378815,1.0220453,0.99669296
0.93835807,1.1052393,0.9850033,1.0600708,0.988032,1.016527,1.016508,1.0255548,0.97133136,0.99391204,0.9850033,1.0270255,1
0.90560067,1.1901789,0.9879677,1.0173244,0.99469936,1,1.0173244,1.1609646,0.99209136,0.99209136,1.0333477,1.0331581,0.98798925
0.99403054,1.0035048,0.9985144,1.0004973,0.9980179,1,1.0020019,1.0184379,0.9990119,1,1.060353,1.0015014,0.9975161
0.5163489,0.7227715,1.4302078,1.1868037,1.4195242,0.9344048,0.5481681,0.9855,1.235905,1.2237358,1.1430088,0.99999994,0.69786054
1,0.92767984,0.9967188,1.0001178,1.0465014,1,0.9990495,0.7970701,0.85619485,0.9731002,1.0750694,1.047654,1.1550992
1.3776088,1.2608297,0.9649729,1.0636227,1.1996477,1.0093042,1,0.96076435,0.90968895,1.0280102,0.93404335,0.79204583,0.91935563
0.802787,1.2477858,0.9511337,1.114387,0.98946285,1,1.1187549,1.3062778,0.9888535,0.9756656,1.2907319,1.0688573,0.96855175
0.98275745,1.0677123,1,1.0483097,0.9942341,0.9981535,1.0483097,1.0291553,0.99039006,0.9904082,1.0716912,1.0213982,0.9942183
0.97028816,0.97108483,0.973714,0.9958023,0.99947447,1,1.2505559,1.003411,0.99920547,1.0086606,1.0055103,1.0086606,1.0026207
1.0583576,1,0.97658765,1.0015371,1.0069557,1,1.0046158,0.9600126,0.9995403,0.9169644,0.96456975,0.9967822,1.0627491
1.0413955,1.1293199,0.9454861,1.0180591,1.0143162,1,0.9535547,0.97063303,0.9240873,1.0622606,0.99816084,0.9333408,1.193911
1.0033355,1,1.0564,1.0822103,1.0915918,0.91630363,0.9156164,0.81225944,0.99912715,1.0760363,0.9782717,1,0.8645515
0.9496596,1.0792845,0.9906797,1.1956681,1,0.99707997,1.0568722,1.1166251,0.9822226,0.98418933,1.2966095,1.0922304,0.9718449
0.72962815,0.86851394,1.331477,1.2153344,1.0429742,0.77931666,0.6235632,1.1141689,1.4557858,1.1019485,1,0.5604415,1
0.58050865,1.0641534,0.759947,1.2627544,0.957315,0.96844816,1.053104,1.2405248,0.89824796,0.9573488,1.194737,1.3945072,1
1.1090838,0.84335697,0.674672,0.79672486,1.0503354,1.0921055,1,0.84646994,0.58629996,0.87021273,1.0078744,1.0502834,1.073168
0.8077265,1.1571897,0.9985961,1.0317008,0.8411076,0.85423696,1,1.1104004,1.0902419,1.144398,0.94138217,0.9622828,1.1679561
1.2007508,0.9114451,1,1.1114614,1.016961,1.0076941,0.9463472,0.82509166,1.0116495,0.9372091,0.9604635,0.98645586,1.0005683
0.7297865,0.55139816,1,0.8384747,0.8740803,1.2380896,1,0.98098177,1.1501935,0.99546367,1.0215923,1.263541,1.0701635
0.9210816,1.1147076,0.98661655,1.0729309,0.99558854,1,1.0685341,1.1531733,0.974748,0.98074716,1.1010743,1.0268799,0.9882128
0.9793329,0.94438475,0.9104418,0.89316386,1.3915788,1.4942869,1.4085972,0.98362035,0.8903502,1.1047747,1.4549117,1.7038752,1
0.9096442,1.0219036,1.0033823,0.99999994,0.89429706,0.99999994,1.00761,0.99999994,0.6208894,0.62733346,1.1589804,2.1348898,1.280964
1.0342064,1.0511272,1.0433859,0.83230406,0.9397483,1,1.1497359,1.0614502,0.98711056,0.8589839,0.90836096,0.98711056,1.258685
0.99006087,1.0148436,0.9970409,1.0009604,0.9979768,1,1.0009604,1.0129172,0.99699354,0.9960133,1.0099044,1.0466182,0.9970409
0.980627,1.0329983,0.9960994,1.0223022,0.98833746,0.99999994,1.1785823,1.1429002,0.98741186,0.98931766,1.009745,1.0009525,0.9981241
0.7509034,1.1633703,0.87604296,1.2811517,0.9965527,1,1.3106793,1.3599225,0.86520606,0.9791832,1.2874085,1.164324,0.93252605
0.7911433,1.0548209,0.99460423,0.97547305,0.9838946,0.9657173,1.0576562,1.060836,1.0111077,1,1,1.0282445,1.0181793
0.9933167,1.0824763,1,1.0079085,1.0453346,0.90293974,1.0130216,0.99380374,0.8635305,1.08812,0.99380374,0.82980466,1.0206451
0.8774154,1.1700228,0.9451533,1.1288909,1,0.9918243,1.0475956,1.5826653,0.93324167,0.98991394,1.1921706,1.0156426,0.9964124
1.320466,0.98159385,1,0.8389041,1.1491605,1.1008217,0.98159385,0.7762645,1.1194105,1.0325806,0.9793638,1.1095238,0.7738486
1.0002482,0.95468146,1.0531266,0.99648094,1.0101042,1.0060738,0.93118536,0.94273144,1.1351644,1,1.0065585,0.9388198,0.7919244
0.94379187,0.80955803,1.013989,1.1444558,1.0335307,1,0.8602676,0.8532522,0.92236525,1.1219747,1.0009581,1.0552127,0.8493542
0.88423455,1.039468,0.9731429,1.0296227,0.99437,1,1.0254121,1.0678257,0.9858471,0.99442565,1.0042243,1,1.207589
0.9718108,1.0100126,0.9945602,1.0100324,1,0.99549204,1,1.0136997,0.9918409,0.9918409,1.043712,1.0009464,0.99547625
1.0127122,0.9867595,1.1865821,0.97153604,1.0417405,1.0102763,0.9873139,1.1127554,1.0169532,1,0.8973689,0.9370203,0.9589371
0.9938785,0.8282966,1.066523,0.82998437,0.9899834,1.1309888,1.0067483,0.9210312,1.0234523,1.047873,1.1232586,1,0.9674488
0.97415125,1.0498137,0.99205893,1.0278741,0.9960426,1,1.0378222,1.0677671,0.95012546,0.9640426,1.0477576,1.0079848,0.9940051
0.9422987,1.1019942,0.99095756,1.0477753,0.98272145,1,1.0821773,1.4626507,0.92350876,0.9703626,1.2112769,1.0295508,0.97699386
1.1225332,1.0063578,0.991583,0.9733299,0.9308597,0.991583,1.0132233,0.85688263,0.9210997,0.99999994,1.0088514,1.0057809,1.1521007
0.8728855,0.8750433,0.9277438,0.8615089,1,1.0469013,1.1257362,1.1116605,1.0013939,1,1.152126,1.0763278,0.8628577
0.7968902,1,1.1396335,0.9715651,0.94060475,1.1804477,0.9165732,0.8428546,1.1262741,1.0393959,1.0964277,1.0272572,0.9199368
0.98463124,0.99202186,1.1323518,0.8622645,1,0.9832702,1,1.0185826,1.1992649,1.0300616,0.94751096,0.9967036,1.0377182
1.4034349,1.2653545,0.95886797,1.0205848,0.9881666,0.4945004,1.1557394,1.0148121,0.95097494,0.9764857,1.232013,1,0.9646894
0.94111836,0.8588478,1.1679789,0.9458738,1,1.0979623,0.9487802,1.129108,1.1615063,0.99024403,1.05294,1.0233277,0.8907473
1.1801182,0.94455475,1.3133978,1.0204779,1.4261035,1.4063816,1.2191494,0.72621703,0.8321492,0.99841267,0.9956357,0.99844736,1
0.97081524,1.0765268,0.9890128,1.0028706,0.9890128,1,1.1319071,1.0371414,0.9948794,0.9875918,1.3419068,1.0072612,0.9875918
1.0648575,1.0461102,1.1398067,0.9418705,1,1.0027171,1,1.003985,1,0.9459658,0.8889243,1.0729154,0.9251236
0.9677367,1.0031322,0.98922014,1,0.9877704,1.1685009,1.5517403,1.0991071,0.89336133,0.89807457,1.0665126,1.0171245,0.99078816
0.924404,1.0605211,0.99496317,1.113278,0.9723281,1,1.0289743,1.0844418,0.962161,0.9621613,1.0466638,1.0012972,0.9975247
1.0629737,1.1340405,1.0798832,0.9117631,0.9669344,1.0230043,1.0278238,1.1612563,1,0.93171763,0.965974,0.94689643,0.89449894
0.96666694,1.0526166,0.9421378,1,1.0114969,1.2597345,1.1165538,1.1861956,1.100913,0.9902981,0.9929668,0.92408806,0.9810549
0.6607166,1.0793278,0.48136583,0.6181588,1,1.0522321,1.4151183,0.965328,0.72660816,1,1.3039846,1.0853188,1.1057307
1.005377,1.0609751,1,0.9580048,1,1.045138,1,1,0.9724864,0.95740336,1.2025745,0.9402811,1.0931268
0.87077415,0.98810637,1.0516305,0.90375215,0.9767232,1,1.0195134,1.1645643,1.0630682,0.98810637,1.1533846,1.2312957,0.9455738
0.56624824,0.66003764,1.0588315,0.7706346,1.0654168,1.1373355,0.9375451,0.64143157,0.99999994,1.1382837,1.1275644,1.147808,0.58547205
1.1610483,1.0771103,0.9996973,1.0199621,0.9989815,0.86137277,1,1.0057843,0.9933216,0.99939084,1.0011129,1.0003054,0.99959695
1.2400092,1.0904686,0.9790386,1.0323037,0.98827636,0.9036487,0.9399634,0.8589044,1.023258,1.1091651,1,0.98400515,1
0.9921078,0.9756098,0.96684694,0.9038047,0.98690295,1.0129228,0.925892,1.0749344,1.0872922,1.0353116,1.2032411,1.1392138,1
0.7482968,1.0005257,0.7850987,1.0563554,0.9828752,0.9862601,1.3311384,1.305082,0.8020885,1,1.5568641,1.4365047,0.85537297
4.6732554,1,0.9940567,1,0.6189637,1.0159277,1.0742642,3.327877,1.861914,0.95525604,0.42861488,0.9964172,1.1691858
1.0377966,1.0080014,1.0508796,1,0.8487875,0.99927145,1.0007088,1.0094413,0.9978033,1,1.0014528,1,0.9985317
1.2078298,0.9288759,0.8862276,0.8987019,1.0106653,1.1328841,1.2052829,0.8491015,0.93355274,1.004119,0.99996567,1,1.2390779
0.969447,1.0305461,0.99819326,1.0430119,0.99819326,1,1.0359242,1.0252109,0.9838548,0.9838548,1.0467609,1.0035985,0.9909744
1.1509962,1.0118278,1,1.0067813,1.0475429,1,0.9758001,1,0.8211353,1,0.93309385,0.90947795,1.0752299
1.0395732,0.4301622,0.6304378,0.8952572,1.0000001,1.3649923,1.1252255,0.9889943,0.99959576,0.9997685,1.1824107,1.6101714,1
0.9744917,0.99999994,1.0378033,1.0722985,1.0463785,1.232953,0.9651715,0.9769827,0.9949096,1.0378033,0.9716573,0.93967617,1.1820194
1.2952777,1,0.99538755,1.249571,1.0631865,1.0113028,0.9982121,1.0104066,3.202434,0.88347113,0.5950043,0.58932847,0.8484085
1.0245062,1.015072,0.9979683,0.97290164,0.989939,1.0579435,1,1.0170529,0.99772006,0.9883052,1.0004443,0.9989078,1.1265663
0.90479463,1.1891183,0.98393065,1.0642135,0.99599415,1,1.0991404,1.2507716,0.96381325,0.9745418,1.1703197,1.0576262,0.9867083
1.081284,1.1754394,1,1.0648123,0.96079785,1.0216696,0.99848735,1.2530888,0.95581895,0.91064984,1.0709245,0.98408496,0.952811
1,0.62858886,0.63100886,0.85937923,1.1496024,1.1060601,0.86032563,0.6694323,0.6014257,1.02485,1.2065324,1.1306965,1.0375806
0.98968726,1.075881,1.2152656,1.2598051,1.0985653,0.9747221,1,1.0497853,1.1592376,0.9523739,0.8866627,0.96797043,0.83442247
0.9663331,1.1364614,1.0162383,1.0034019,0.9967613,1.000111,1.0012268,1.2517239,1,0.999607,0.9844287,0.98041415,0.9998878
1.8187151,1.1923088,0.95531,1.0275527,1.3178865,0.9683833,1,0.9683833,0.9384476,1.5488654,1.0543619,0.86106586,0.6953114
0.8985347,1.0374311,0.9841547,1.0036056,0.9929296,1,1.0304905,1.0783957,0.9822144,0.98927695,1.0106049,1,0.98930746
0.9995626,1.0006099,0.9998241,1,0.99973285,1.0000889,1.013366,1.0044533,0.99956477,0.9991249,1.0006099,1.6201564,0.9999114
1.1258633,1.2503613,0.70389116,0.41806483,0.86122197,1.6415776,1.7230625,1.1758888,0.698504,0.5513979,1,1.3501271,1
1.0509977,0.90656143,1.0714446,1.0465207,1.1278015,1.0511564,1.0013217,0.8712836,0.9225806,1,0.9818712,0.97647184,0.9573745
0.8899382,1.0882223,1.0016981,1.1396824,1,0.8007167,0.8172326,1,0.99383944,1.0225917,1.0107571,0.96043646,1.0058547
0.9291682,1.0877407,0.97172785,1.0165114,0.97172785,1,1.0414618,1.1089003,0.98223585,0.96220523,1.0639925,1.0084397,0.99758047
